hand_p1,hand_p2,E[p1],E[p2],emp_p1,emp_p2,VAR[p1],VAR[p2]
"(('C', 7), ('D', 11), ('H', 13), ('C', 14))","(('D', 8), ('C', 8), ('H', 9), ('D', 10))",-0.6923076923076925,0.6923076923076925,-0.6932,0.6897,0.2130177514792898,0.2130177514792898
"(('H', 2), ('S', 5), ('H', 6), ('C', 14))","(('D', 4), ('H', 7), ('S', 9), ('H', 12))",0.0,0.0,-0.0131,0.0007,0.6153846153846154,0.6153846153846154
"(('S', 2), ('H', 12), ('D', 13), ('S', 14))","(('H', 7), ('S', 9), ('H', 9), ('D', 11))",-0.6923076923076925,0.6923076923076925,-0.6885,0.6997,0.21301775147928978,0.21301775147928978
"(('D', 4), ('S', 6), ('D', 9), ('H', 12))","(('D', 2), ('H', 6), ('C', 8), ('S', 9))",0.0,0.0,0.0033,-0.0023,0.3076923076923076,0.3076923076923076
"(('D', 2), ('C', 5), ('H', 8), ('C', 13))","(('H', 9), ('H', 10), ('H', 11), ('C', 14))",0.0,0.0,-0.0094,-0.002,0.6153846153846154,0.6153846153846154
"(('H', 5), ('H', 6), ('H', 10), ('H', 11))","(('C', 6), ('H', 7), ('C', 9), ('H', 13))",0.24999999999999994,-0.24999999999999994,0.2497,-0.252,0.5336538461538464,0.5336538461538464
"(('C', 2), ('H', 4), ('S', 7), ('H', 8))","(('D', 7), ('S', 8), ('D', 13), ('C', 13))",-0.8461538461538467,0.8461538461538467,-0.8415,0.8482,0.13017751479289943,0.13017751479289943
"(('D', 3), ('D', 5), ('H', 10), ('D', 14))","(('H', 4), ('S', 4), ('C', 9), ('C', 13))",-0.6923076923076925,0.6923076923076925,-0.6873,0.6876,0.21301775147928978,0.21301775147928978
"(('H', 5), ('S', 7), ('H', 12), ('D', 14))","(('H', 3), ('S', 6), ('D', 11), ('D', 13))",0.0,0.0,0.0037,0.0045,0.6153846153846154,0.6153846153846154
"(('H', 2), ('S', 6), ('D', 11), ('C', 13))","(('C', 8), ('D', 10), ('S', 11), ('C', 14))",0.0,0.0,0.0102,-0.0047,0.46153846153846134,0.46153846153846134
"(('H', 4), ('H', 9), ('S', 11), ('H', 12))","(('C', 4), ('D', 4), ('C', 10), ('H', 14))",-0.7692307692307696,0.7692307692307696,-0.7665,0.7756,0.17751479289940839,0.17751479289940839
"(('H', 6), ('D', 7), ('S', 7), ('S', 13))","(('D', 8), ('H', 10), ('C', 11), ('C', 13))",0.7692307692307696,-0.7692307692307696,0.7743,-0.7637,0.1775147928994084,0.1775147928994084
"(('S', 5), ('S', 6), ('S', 10), ('D', 14))","(('C', 3), ('S', 7), ('H', 10), ('D', 10))",-0.7692307692307696,0.7692307692307696,-0.775,0.7677,0.17751479289940836,0.17751479289940836
"(('H', 6), ('C', 10), ('D', 13), ('C', 14))","(('S', 2), ('H', 3), ('C', 6), ('C', 13))",0.0,0.0,0.0051,-0.0065,0.3076923076923076,0.3076923076923076
"(('S', 7), ('C', 9), ('C', 12), ('C', 13))","(('D', 4), ('S', 10), ('D', 13), ('D', 14))",0.0,0.0,-0.002,0.0037,0.46153846153846134,0.46153846153846134
"(('C', 4), ('D', 8), ('S', 13), ('C', 13))","(('D', 6), ('S', 11), ('H', 11), ('C', 14))",0.0,0.0,-0.0002,0.0169,0.46153846153846134,0.46153846153846134
"(('H', 4), ('S', 11), ('D', 13), ('D', 14))","(('S', 9), ('H', 10), ('D', 10), ('S', 13))",-0.7692307692307696,0.7692307692307696,-0.7746,0.7642,0.17751479289940836,0.17751479289940836
"(('H', 2), ('C', 6), ('D', 7), ('C', 9))","(('D', 4), ('C', 10), ('H', 12), ('D', 13))",0.0,0.0,0.004,-0.0013,0.6153846153846154,0.6153846153846154
"(('H', 3), ('D', 8), ('D', 9), ('D', 13))","(('C', 4), ('C', 6), ('H', 12), ('S', 12))",-0.6923076923076925,0.6923076923076925,-0.6943,0.6811,0.21301775147928978,0.21301775147928978
"(('C', 2), ('D', 6), ('C', 10), ('S', 11))","(('D', 2), ('H', 5), ('D', 8), ('H', 12))",0.0,0.0,-0.0069,-0.0083,0.46153846153846134,0.46153846153846134
"(('S', 3), ('D', 9), ('C', 10), ('D', 11))","(('C', 3), ('C', 4), ('D', 7), ('H', 14))",0.0,0.0,-0.0029,-0.0021,0.46153846153846134,0.46153846153846134
"(('C', 5), ('C', 13), ('C', 14), ('H', 14))","(('H', 5), ('H', 8), ('C', 11), ('D', 12))",0.7692307692307696,-0.7692307692307696,0.77,-0.7696,0.17751479289940839,0.17751479289940839
"(('D', 3), ('S', 11), ('C', 12), ('D', 13))","(('C', 7), ('H', 9), ('D', 10), ('C', 13))",0.0,0.0,0.0013,-0.002,0.46153846153846134,0.46153846153846134
"(('D', 3), ('C', 4), ('C', 7), ('H', 11))","(('S', 4), ('C', 9), ('D', 12), ('D', 14))",0.0,0.0,-0.0082,0.0159,0.46153846153846134,0.46153846153846134
"(('H', 4), ('C', 4), ('D', 7), ('H', 12))","(('H', 3), ('D', 5), ('C', 6), ('C', 13))",0.6923076923076925,-0.6923076923076925,0.6998,-0.6864,0.21301775147928978,0.21301775147928978
"(('D', 2), ('D', 6), ('C', 7), ('H', 14))","(('H', 2), ('C', 3), ('S', 4), ('D', 7))",0.0,0.0,0.0045,-0.0013,0.3076923076923076,0.3076923076923076
"(('C', 3), ('S', 10), ('H', 11), ('S', 13))","(('H', 3), ('S', 4), ('S', 5), ('S', 14))",0.0,0.0,0.0052,0.0002,0.46153846153846134,0.46153846153846134
"(('C', 8), ('D', 8), ('C', 12), ('D', 13))","(('D', 2), ('S', 4), ('H', 6), ('S', 7))",0.6923076923076925,-0.6923076923076925,0.6843,-0.6908,0.21301775147928978,0.21301775147928978
"(('H', 9), ('H', 11), ('H', 12), ('C', 12))","(('C', 2), ('C', 6), ('S', 7), ('S', 10))",0.6923076923076925,-0.6923076923076925,0.698,-0.6936,0.21301775147928978,0.21301775147928978
"(('D', 8), ('D', 11), ('H', 13), ('S', 14))","(('C', 2), ('H', 5), ('C', 8), ('D', 14))",0.0,0.0,-0.0142,0.0076,0.3076923076923076,0.3076923076923076
"(('D', 2), ('H', 2), ('H', 11), ('D', 12))","(('D', 3), ('C', 5), ('D', 6), ('C', 13))",0.6923076923076925,-0.6923076923076925,0.6894,-0.6918,0.21301775147928978,0.21301775147928978
"(('C', 3), ('C', 4), ('C', 13), ('S', 13))","(('S', 5), ('D', 9), ('H', 12), ('D', 12))",0.0,0.0,0.0113,0.0065,0.46153846153846134,0.46153846153846134
"(('C', 3), ('H', 8), ('H', 13), ('H', 14))","(('S', 4), ('D', 5), ('H', 6), ('H', 11))",0.0,0.0,0.0058,-0.0014,0.6153846153846154,0.6153846153846154
"(('C', 2), ('C', 5), ('D', 7), ('H', 10))","(('S', 6), ('D', 12), ('H', 13), ('H', 14))",0.0,0.0,-0.0013,-0.0006,0.6153846153846154,0.6153846153846154
"(('H', 3), ('H', 7), ('D', 10), ('C', 12))","(('H', 2), ('D', 6), ('D', 8), ('C', 9))",0.0,0.0,0.0015,-0.0025,0.6153846153846154,0.6153846153846154
"(('D', 7), ('H', 10), ('S', 10), ('D', 13))","(('C', 2), ('C', 3), ('H', 5), ('D', 11))",0.6923076923076925,-0.6923076923076925,0.6908,-0.6903,0.21301775147928978,0.21301775147928978
"(('H', 6), ('S', 7), ('D', 8), ('S', 13))","(('D', 2), ('S', 3), ('D', 14), ('C', 14))",-0.6923076923076925,0.6923076923076925,-0.6939,0.6913,0.2130177514792898,0.2130177514792898
"(('H', 2), ('H', 3), ('S', 7), ('S', 13))","(('D', 2), ('S', 10), ('S', 11), ('D', 12))",0.0,0.0,-0.0087,-0.0083,0.46153846153846134,0.46153846153846134
"(('S', 4), ('C', 6), ('D', 6), ('C', 11))","(('H', 3), ('S', 3), ('H', 5), ('S', 10))",0.0,0.0,0.0028,0.0032,0.46153846153846134,0.46153846153846134
"(('D', 3), ('D', 5), ('S', 6), ('C', 12))","(('C', 2), ('S', 11), ('S', 12), ('D', 13))",0.0,0.0,-0.0036,-0.0042,0.46153846153846134,0.46153846153846134
"(('S', 2), ('D', 5), ('D', 6), ('H', 7))","(('S', 3), ('S', 9), ('C', 11), ('H', 12))",0.0,0.0,0.0044,0.0037,0.6153846153846154,0.6153846153846154
"(('D', 4), ('C', 6), ('D', 10), ('C', 12))","(('S', 4), ('C', 8), ('S', 12), ('H', 14))",0.0,0.0,-0.0035,0.0098,0.3076923076923076,0.3076923076923076
"(('H', 6), ('D', 7), ('C', 9), ('C', 14))","(('C', 2), ('H', 9), ('D', 11), ('H', 12))",0.0,0.0,0.0004,-0.0002,0.46153846153846134,0.46153846153846134
"(('H', 3), ('D', 6), ('S', 7), ('S', 10))","(('D', 2), ('S', 2), ('H', 7), ('C', 11))",-0.7692307692307696,0.7692307692307696,-0.7696,0.7676,0.1775147928994084,0.1775147928994084
"(('S', 3), ('D', 5), ('H', 10), ('S', 11))","(('D', 4), ('H', 4), ('H', 5), ('D', 9))",-0.7692307692307696,0.7692307692307696,-0.7699,0.7774,0.1775147928994084,0.1775147928994084
"(('H', 3), ('C', 7), ('C', 12), ('H', 13))","(('S', 5), ('D', 8), ('D', 13), ('C', 14))",0.0,0.0,-0.0086,0.0079,0.46153846153846134,0.46153846153846134
"(('H', 9), ('C', 12), ('D', 12), ('D', 14))","(('D', 3), ('D', 7), ('S', 12), ('C', 13))",0.7692307692307696,-0.7692307692307696,0.7773,-0.7666,0.17751479289940839,0.17751479289940839
"(('C', 3), ('S', 5), ('D', 6), ('D', 14))","(('H', 6), ('C', 11), ('C', 14), ('S', 14))",-0.8461538461538467,0.8461538461538467,-0.8433,0.8439,0.13017751479289943,0.13017751479289943
"(('S', 2), ('S', 6), ('H', 11), ('D', 12))","(('D', 4), ('S', 8), ('C', 11), ('D', 14))",0.0,0.0,-0.0025,-0.0062,0.46153846153846134,0.46153846153846134
"(('D', 4), ('C', 7), ('S', 9), ('D', 13))","(('D', 2), ('H', 6), ('H', 8), ('C', 11))",0.0,0.0,0.0085,0.0107,0.6153846153846154,0.6153846153846154
"(('D', 5), ('S', 5), ('D', 8), ('D', 11))","(('D', 4), ('S', 6), ('C', 11), ('S', 14))",0.7692307692307696,-0.7692307692307696,0.7702,-0.7689,0.17751479289940836,0.17751479289940836
"(('D', 2), ('D', 4), ('D', 6), ('C', 12))","(('S', 3), ('C', 4), ('D', 5), ('H', 13))",0.0,0.0,-0.008,0.0049,0.46153846153846134,0.46153846153846134
"(('H', 2), ('H', 7), ('S', 9), ('D', 10))","(('D', 8), ('H', 8), ('H', 11), ('D', 12))",-0.6923076923076925,0.6923076923076925,-0.6871,0.6992,0.21301775147928978,0.21301775147928978
"(('H', 7), ('C', 9), ('C', 10), ('D', 14))","(('D', 6), ('S', 11), ('H', 12), ('H', 14))",0.0,0.0,-0.007,-0.0032,0.46153846153846134,0.46153846153846134
"(('H', 2), ('S', 4), ('C', 11), ('D', 12))","(('C', 3), ('D', 3), ('S', 6), ('D', 13))",-0.6923076923076925,0.6923076923076925,-0.6918,0.6915,0.21301775147928978,0.21301775147928978
"(('S', 2), ('S', 5), ('S', 8), ('D', 13))","(('H', 9), ('C', 12), ('S', 13), ('H', 14))",0.0,0.0,0.0105,0.0027,0.46153846153846134,0.46153846153846134
"(('D', 3), ('C', 3), ('H', 4), ('H', 10))","(('C', 9), ('S', 11), ('H', 11), ('S', 12))",0.0,0.0,-0.0059,-0.004,0.46153846153846134,0.46153846153846134
"(('S', 2), ('C', 7), ('H', 11), ('H', 14))","(('C', 4), ('S', 7), ('H', 10), ('S', 10))",-0.7692307692307696,0.7692307692307696,-0.7688,0.769,0.17751479289940839,0.17751479289940839
"(('D', 4), ('C', 9), ('C', 12), ('H', 14))","(('H', 5), ('D', 7), ('S', 11), ('S', 13))",0.0,0.0,0.0088,-0.0148,0.6153846153846154,0.6153846153846154
"(('C', 3), ('S', 10), ('C', 10), ('C', 11))","(('H', 3), ('C', 5), ('H', 6), ('S', 8))",0.7692307692307696,-0.7692307692307696,0.7655,-0.7645,0.17751479289940844,0.17751479289940844
"(('H', 2), ('H', 4), ('H', 8), ('H', 9))","(('C', 4), ('C', 6), ('D', 9), ('D', 10))",0.24999999999999994,-0.24999999999999994,0.254,-0.2461,0.4182692307692307,0.4182692307692307
"(('D', 2), ('H', 3), ('S', 9), ('H', 12))","(('S', 10), ('D', 11), ('S', 11), ('H', 13))",-0.6923076923076925,0.6923076923076925,-0.6964,0.6903,0.21301775147928978,0.21301775147928978
"(('H', 2), ('C', 6), ('D', 7), ('H', 10))","(('H', 4), ('D', 5), ('S', 5), ('S', 7))",-0.7692307692307696,0.7692307692307696,-0.77,0.7659,0.1775147928994084,0.1775147928994084
"(('S', 4), ('C', 6), ('C', 8), ('S', 14))","(('H', 2), ('C', 11), ('S', 12), ('D', 14))",0.0,0.0,0.0001,0.0019,0.46153846153846134,0.46153846153846134
"(('D', 4), ('S', 4), ('D', 8), ('H', 12))","(('S', 10), ('H', 11), ('S', 12), ('C', 13))",0.46153846153846134,-0.46153846153846134,0.4452,-0.47,0.556213017751479,0.556213017751479
"(('S', 2), ('C', 6), ('D', 11), ('D', 14))","(('H', 6), ('D', 7), ('S', 8), ('C', 11))",0.0,0.0,0.0035,0.0012,0.3076923076923076,0.3076923076923076
"(('C', 2), ('H', 3), ('H', 8), ('C', 9))","(('S', 7), ('D', 8), ('S', 10), ('S', 14))",0.0,0.0,-0.0048,-0.0094,0.46153846153846134,0.46153846153846134
"(('C', 4), ('C', 7), ('H', 10), ('C', 13))","(('C', 3), ('H', 7), ('H', 12), ('D', 13))",0.0,0.0,0.0025,-0.0009,0.3076923076923076,0.3076923076923076
"(('H', 5), ('S', 8), ('S', 9), ('D', 13))","(('D', 7), ('D', 8), ('H', 11), ('D', 11))",-0.7692307692307696,0.7692307692307696,-0.7716,0.768,0.17751479289940839,0.17751479289940839
"(('H', 3), ('H', 8), ('C', 11), ('C', 13))","(('H', 5), ('C', 8), ('S', 12), ('H', 14))",0.0,0.0,0.0023,-0.0004,0.46153846153846134,0.46153846153846134
"(('H', 7), ('H', 8), ('S', 10), ('H', 12))","(('D', 3), ('H', 3), ('S', 5), ('C', 14))",-0.6923076923076925,0.6923076923076925,-0.696,0.6917,0.2130177514792898,0.2130177514792898
"(('S', 3), ('H', 11), ('S', 11), ('D', 11))","(('H', 3), ('C', 6), ('H', 10), ('C', 10))",0.9230769230769238,-0.9230769230769238,0.9249,-0.9264,0.07100591715976338,0.07100591715976338
"(('S', 5), ('H', 10), ('C', 11), ('C', 12))","(('D', 2), ('C', 2), ('D', 8), ('C', 9))",-0.6923076923076925,0.6923076923076925,-0.6913,0.6911,0.2130177514792898,0.2130177514792898
"(('S', 2), ('C', 6), ('C', 9), ('C', 14))","(('C', 3), ('S', 8), ('S', 10), ('H', 13))",0.0,0.0,-0.0047,-0.0081,0.6153846153846154,0.6153846153846154
"(('D', 3), ('S', 5), ('D', 7), ('H', 13))","(('H', 5), ('H', 9), ('D', 12), ('H', 14))",0.0,0.0,-0.0032,-0.0107,0.46153846153846134,0.46153846153846134
"(('D', 2), ('H', 8), ('C', 11), ('S', 14))","(('S', 3), ('D', 8), ('H', 9), ('D', 13))",0.0,0.0,-0.0016,0.0028,0.46153846153846134,0.46153846153846134
"(('C', 2), ('D', 5), ('H', 8), ('D', 14))","(('S', 2), ('D', 2), ('D', 3), ('S', 8))",-0.8461538461538467,0.8461538461538467,-0.8493,0.8466,0.13017751479289943,0.13017751479289943
"(('D', 2), ('D', 5), ('C', 7), ('H', 14))","(('C', 4), ('D', 6), ('H', 10), ('S', 14))",0.0,0.0,0.0043,0.0052,0.46153846153846134,0.46153846153846134
"(('C', 3), ('D', 8), ('C', 8), ('H', 11))","(('H', 2), ('D', 3), ('D', 5), ('C', 14))",0.7692307692307696,-0.7692307692307696,0.7615,-0.7712,0.17751479289940836,0.17751479289940836
"(('D', 5), ('S', 5), ('H', 5), ('S', 7))","(('C', 11), ('C', 13), ('S', 13), ('D', 13))",0.0,0.0,0.0,-0.0046,0.3076923076923076,0.3076923076923076
"(('C', 2), ('H', 3), ('C', 3), ('D', 3))","(('H', 5), ('D', 7), ('D', 8), ('D', 12))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('D', 9), ('C', 9), ('H', 14), ('S', 14))","(('C', 2), ('S', 7), ('H', 9), ('S', 10))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('D', 3), ('D', 5), ('H', 6), ('C', 13))","(('C', 6), ('C', 9), ('D', 9), ('D', 13))",-0.8461538461538467,0.8461538461538467,-0.8432,0.844,0.13017751479289943,0.13017751479289943
"(('H', 5), ('S', 5), ('C', 8), ('D', 9))","(('H', 6), ('C', 10), ('D', 13), ('H', 13))",0.0,0.0,0.0031,0.0129,0.46153846153846134,0.46153846153846134
"(('H', 3), ('C', 8), ('S', 10), ('H', 14))","(('S', 7), ('H', 8), ('D', 13), ('S', 13))",-0.7692307692307696,0.7692307692307696,-0.7678,0.7663,0.17751479289940839,0.17751479289940839
"(('H', 3), ('C', 4), ('C', 9), ('S', 10))","(('H', 6), ('H', 11), ('S', 12), ('C', 13))",0.0,0.0,0.0009,0.0009,0.6153846153846154,0.6153846153846154
"(('D', 3), ('D', 5), ('H', 6), ('H', 12))","(('S', 2), ('C', 9), ('H', 10), ('D', 12))",0.0,0.0,0.0094,0.0021,0.46153846153846134,0.46153846153846134
"(('S', 2), ('S', 3), ('D', 10), ('C', 14))","(('S', 4), ('H', 9), ('H', 11), ('D', 12))",0.0,0.0,-0.0025,-0.0094,0.6153846153846154,0.6153846153846154
"(('S', 2), ('S', 7), ('H', 10), ('S', 13))","(('C', 2), ('D', 5), ('D', 8), ('C', 13))",0.0,0.0,-0.0064,-0.0011,0.3076923076923076,0.3076923076923076
"(('D', 5), ('H', 5), ('C', 10), ('D', 13))","(('S', 6), ('S', 7), ('C', 13), ('H', 13))",-0.07692307692307693,0.07692307692307693,-0.0766,0.0747,0.3786982248520713,0.3786982248520713
"(('H', 3), ('H', 6), ('D', 10), ('C', 14))","(('H', 8), ('D', 9), ('H', 9), ('C', 10))",-0.7692307692307696,0.7692307692307696,-0.7748,0.763,0.17751479289940836,0.17751479289940836
"(('C', 4), ('C', 6), ('H', 7), ('C', 11))","(('H', 5), ('C', 9), ('D', 9), ('H', 9))",-1.0000000000000009,1.0000000000000009,-1.0,1.0,7.888609052210125e-31,7.888609052210125e-31
"(('C', 5), ('C', 7), ('H', 11), ('C', 13))","(('S', 5), ('C', 6), ('S', 7), ('D', 12))",0.0,0.0,-0.0005,-0.0009,0.3076923076923076,0.3076923076923076
"(('S', 4), ('H', 5), ('C', 13), ('D', 13))","(('C', 3), ('H', 8), ('S', 9), ('H', 10))",0.6923076923076925,-0.6923076923076925,0.6946,-0.6837,0.21301775147928978,0.21301775147928978
"(('D', 5), ('S', 6), ('D', 10), ('H', 11))","(('C', 2), ('D', 9), ('D', 13), ('S', 14))",0.0,0.0,-0.0004,-0.0058,0.6153846153846154,0.6153846153846154
"(('D', 3), ('D', 4), ('S', 4), ('H', 6))","(('H', 4), ('C', 7), ('H', 10), ('H', 11))",0.7692307692307696,-0.7692307692307696,0.7662,-0.7759,0.1775147928994084,0.1775147928994084
"(('S', 2), ('C', 5), ('S', 11), ('D', 13))","(('D', 3), ('C', 6), ('C', 11), ('S', 12))",0.0,0.0,0.0003,-0.003,0.46153846153846134,0.46153846153846134
"(('D', 4), ('H', 8), ('C', 10), ('C', 13))","(('H', 4), ('C', 8), ('D', 11), ('H', 13))",0.0,0.0,0.0011,-0.006,0.15384615384615385,0.15384615384615385
"(('H', 10), ('S', 11), ('C', 13), ('S', 14))","(('D', 3), ('H', 8), ('C', 8), ('D', 12))",-0.5384615384615383,0.5384615384615383,-0.5394,0.5276,0.4023668639053252,0.4023668639053252
"(('H', 3), ('C', 3), ('C', 4), ('C', 13))","(('D', 3), ('H', 5), ('D', 5), ('S', 8))",0.07692307692307693,-0.07692307692307693,0.081,-0.0846,0.3786982248520713,0.3786982248520713
"(('D', 3), ('S', 6), ('D', 9), ('H', 9))","(('H', 2), ('D', 2), ('H', 3), ('C', 12))",0.0,0.0,-0.0029,0.0027,0.3076923076923076,0.3076923076923076
"(('D', 4), ('D', 7), ('S', 11), ('C', 13))","(('S', 5), ('S', 8), ('H', 9), ('S', 9))",-0.6923076923076925,0.6923076923076925,-0.6892,0.6926,0.2130177514792898,0.2130177514792898
"(('D', 4), ('C', 11), ('D', 13), ('H', 13))","(('C', 2), ('H', 5), ('C', 5), ('C', 14))",0.0,0.0,-0.0072,0.0035,0.46153846153846134,0.46153846153846134
"(('S', 3), ('C', 3), ('S', 10), ('H', 10))","(('C', 5), ('D', 6), ('S', 7), ('S', 14))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('S', 8), ('D', 8), ('D', 11), ('C', 11))","(('C', 3), ('S', 6), ('H', 11), ('C', 13))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('C', 2), ('C', 5), ('H', 5), ('S', 12))","(('D', 3), ('D', 4), ('H', 7), ('C', 13))",0.6923076923076925,-0.6923076923076925,0.6885,-0.6902,0.21301775147928978,0.21301775147928978
"(('D', 6), ('H', 7), ('S', 7), ('H', 14))","(('S', 3), ('H', 3), ('D', 10), ('D', 11))",0.0,0.0,0.0037,-0.013,0.46153846153846134,0.46153846153846134
"(('H', 7), ('C', 8), ('D', 9), ('D', 13))","(('S', 4), ('S', 7), ('C', 9), ('H', 11))",0.0,0.0,0.0001,0.0049,0.3076923076923076,0.3076923076923076
"(('D', 3), ('H', 5), ('D', 6), ('C', 11))","(('D', 2), ('H', 3), ('S', 4), ('S', 14))",0.0,0.0,0.0072,-0.0109,0.46153846153846134,0.46153846153846134
"(('H', 9), ('H', 12), ('H', 13), ('C', 14))","(('D', 4), ('C', 4), ('H', 5), ('H', 14))",-0.7692307692307696,0.7692307692307696,-0.7704,0.7587,0.17751479289940839,0.17751479289940839
"(('S', 6), ('C', 6), ('H', 6), ('C', 14))","(('D', 3), ('D', 7), ('S', 13), ('D', 13))",0.9230769230769238,-0.9230769230769238,0.9227,-0.9226,0.07100591715976338,0.07100591715976338
"(('D', 5), ('H', 5), ('D', 12), ('H', 12))","(('C', 5), ('D', 7), ('S', 7), ('C', 11))",0.7692307692307696,-0.7692307692307696,0.7758,-0.7714,0.3313609467455625,0.3313609467455625
"(('D', 2), ('H', 5), ('S', 10), ('C', 13))","(('C', 2), ('C', 10), ('S', 13), ('D', 14))",0.0,0.0,0.0029,-0.0006,0.15384615384615385,0.15384615384615385
"(('D', 6), ('S', 10), ('D', 12), ('S', 13))","(('C', 2), ('S', 3), ('H', 7), ('D', 13))",0.0,0.0,-0.0069,-0.0061,0.46153846153846134,0.46153846153846134
"(('D', 5), ('H', 6), ('H', 13), ('D', 13))","(('H', 2), ('D', 6), ('D', 7), ('D', 9))",0.7692307692307696,-0.7692307692307696,0.777,-0.7755,0.17751479289940844,0.17751479289940844
"(('S', 3), ('H', 5), ('H', 8), ('H', 10))","(('D', 3), ('C', 7), ('D', 13), ('H', 14))",0.0,0.0,-0.0054,0.0029,0.46153846153846134,0.46153846153846134
"(('C', 5), ('S', 6), ('S', 9), ('S', 10))","(('C', 4), ('S', 8), ('H', 12), ('D', 12))",-0.6923076923076925,0.6923076923076925,-0.6866,0.685,0.2130177514792898,0.2130177514792898
"(('C', 4), ('H', 5), ('S', 7), ('H', 11))","(('H', 2), ('H', 4), ('S', 9), ('D', 10))",0.0,0.0,0.0093,0.0,0.46153846153846134,0.46153846153846134
"(('H', 6), ('H', 10), ('C', 14), ('S', 14))","(('D', 4), ('D', 8), ('S', 10), ('D', 13))",0.7692307692307696,-0.7692307692307696,0.7635,-0.7724,0.17751479289940839,0.17751479289940839
"(('D', 2), ('S', 4), ('D', 10), ('H', 14))","(('C', 2), ('H', 4), ('S', 6), ('H', 13))",0.0,0.0,0.0036,-0.0001,0.3076923076923076,0.3076923076923076
"(('S', 6), ('H', 7), ('C', 12), ('S', 13))","(('D', 10), ('D', 11), ('D', 12), ('D', 14))",-0.36538461538461525,0.36538461538461525,-0.36,0.3736,0.4626479289940827,0.4626479289940827
"(('H', 6), ('D', 7), ('H', 11), ('C', 13))","(('D', 2), ('D', 8), ('S', 9), ('H', 13))",0.0,0.0,-0.0002,0.0073,0.46153846153846134,0.46153846153846134
"(('D', 9), ('S', 10), ('S', 13), ('D', 14))","(('C', 2), ('C', 7), ('H', 9), ('S', 14))",0.0,0.0,-0.0032,-0.0098,0.3076923076923076,0.3076923076923076
"(('D', 2), ('C', 6), ('S', 7), ('C', 14))","(('S', 2), ('S', 9), ('D', 12), ('C', 12))",-0.7692307692307696,0.7692307692307696,-0.7716,0.7691,0.17751479289940836,0.17751479289940836
"(('H', 3), ('H', 8), ('D', 9), ('D', 14))","(('S', 6), ('H', 11), ('H', 12), ('D', 13))",0.0,0.0,-0.0046,0.0059,0.6153846153846154,0.6153846153846154
"(('C', 2), ('D', 3), ('S', 11), ('C', 11))","(('H', 4), ('C', 8), ('S', 10), ('H', 11))",0.7692307692307696,-0.7692307692307696,0.771,-0.7667,0.1775147928994084,0.1775147928994084
"(('H', 4), ('C', 9), ('S', 9), ('C', 12))","(('S', 3), ('D', 10), ('C', 10), ('D', 11))",0.0,0.0,0.0068,0.0088,0.46153846153846134,0.46153846153846134
"(('S', 2), ('S', 3), ('H', 4), ('D', 14))","(('D', 3), ('D', 4), ('H', 5), ('S', 7))",-0.07692307692307693,0.07692307692307693,-0.0809,0.0844,0.37869822485207133,0.37869822485207133
"(('C', 6), ('S', 6), ('C', 10), ('D', 14))","(('H', 6), ('D', 8), ('S', 12), ('H', 13))",0.7692307692307696,-0.7692307692307696,0.7674,-0.7664,0.17751479289940839,0.17751479289940839
"(('C', 3), ('H', 4), ('S', 8), ('S', 13))","(('H', 5), ('S', 9), ('S', 10), ('C', 12))",0.0,0.0,-0.0064,0.0071,0.6153846153846154,0.6153846153846154
"(('S', 7), ('C', 10), ('C', 12), ('C', 14))","(('H', 3), ('D', 7), ('C', 9), ('D', 14))",0.0,0.0,0.0064,0.0047,0.3076923076923076,0.3076923076923076
"(('C', 2), ('D', 7), ('S', 9), ('D', 13))","(('D', 5), ('C', 9), ('H', 11), ('D', 12))",0.0,0.0,0.0076,0.003,0.46153846153846134,0.46153846153846134
"(('C', 2), ('C', 9), ('S', 11), ('D', 14))","(('C', 5), ('C', 8), ('H', 11), ('H', 12))",0.0,0.0,0.0021,0.0045,0.46153846153846134,0.46153846153846134
"(('H', 7), ('C', 7), ('D', 8), ('D', 14))","(('D', 9), ('H', 10), ('S', 11), ('S', 13))",0.5384615384615383,-0.5384615384615383,0.53,-0.5478,0.4023668639053252,0.4023668639053252
"(('H', 5), ('S', 9), ('H', 9), ('C', 12))","(('D', 2), ('S', 10), ('D', 13), ('H', 14))",0.6923076923076925,-0.6923076923076925,0.6965,-0.6912,0.21301775147928978,0.21301775147928978
"(('S', 4), ('S', 6), ('S', 10), ('S', 11))","(('D', 8), ('D', 11), ('S', 12), ('H', 14))",0.24999999999999994,-0.24999999999999994,0.2481,-0.2486,0.5336538461538463,0.5336538461538463
"(('S', 5), ('H', 5), ('H', 9), ('C', 13))","(('D', 9), ('S', 10), ('C', 11), ('H', 12))",0.46153846153846134,-0.46153846153846134,0.4587,-0.456,0.556213017751479,0.556213017751479
"(('H', 6), ('C', 7), ('H', 8), ('S', 13))","(('C', 2), ('D', 4), ('C', 6), ('H', 12))",0.0,0.0,0.0004,0.0028,0.46153846153846134,0.46153846153846134
